dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,392.131759,284.568053,219.000000,100.000000,0.000000,0.000000,5.785664
0.020000,393.889902,283.614673,221.000000,100.000000,0.000000,0.000000,5.786952
0.020000,395.649320,282.663648,223.000000,100.000000,0.000000,0.000000,5.788342
0.020000,397.410104,281.715157,225.000000,100.000000,0.000000,0.000000,5.789832
0.020000,399.172349,280.769381,227.000000,100.000000,0.000000,0.000000,5.791424
0.020000,400.936145,279.826502,229.000000,100.000000,0.000000,0.000000,5.793118
0.020000,402.701585,278.886702,231.000000,100.000000,0.000000,0.000000,5.794915
0.020000,404.468758,277.950165,233.000000,100.000000,0.000000,0.000000,5.796813
0.020000,406.237754,277.017075,235.000000,100.000000,0.000000,0.000000,5.798814
0.020000,408.008660,276.087618,237.000000,100.000000,0.000000,0.000000,5.800918
0.020000,409.781566,275.161981,239.000000,100.000000,0.000000,0.000000,5.803125
0.020000,411.556558,274.240352,241.000000,100.000000,0.000000,0.000000,5.805436
0.020000,413.333722,273.322918,243.000000,100.000000,0.000000,0.000000,5.807850
0.020000,415.113142,272.409871,245.000000,100.000000,0.000000,0.000000,5.810369
0.020000,416.894906,271.501400,247.000000,100.000000,0.000000,0.000000,5.812991
0.020000,418.679093,270.597698,249.000000,100.000000,0.000000,0.000000,5.815719
0.020000,420.465786,269.698960,251.000000,100.000000,0.000000,0.000000,5.818551
0.020000,422.255063,268.805380,253.000000,100.000000,0.000000,0.000000,5.821489
0.020000,424.047004,267.917154,255.000000,100.000000,0.000000,0.000000,5.824532
0.020000,425.841685,267.034481,257.000000,100.000000,0.000000,0.000000,5.827680
0.020000,427.639184,266.157559,259.000000,100.000000,0.000000,0.000000,5.830935
0.020000,429.439572,265.286588,261.000000,100.000000,0.000000,0.000000,5.834297
0.020000,431.242927,264.421768,263.000000,100.000000,0.000000,0.000000,5.837765
0.020000,433.049316,263.563304,265.000000,100.000000,0.000000,0.000000,5.841339
0.020000,434.858807,262.711400,267.000000,100.000000,0.000000,0.000000,5.845021
0.020000,436.671467,261.866262,269.000000,100.000000,0.000000,0.000000,5.848811
0.020000,438.487361,261.028097,271.000000,100.000000,0.000000,0.000000,5.852708
0.020000,440.306552,260.197112,273.000000,100.000000,0.000000,0.000000,5.856712
0.020000,442.129100,259.373518,275.000000,100.000000,0.000000,0.000000,5.860825
0.020000,443.955066,258.557524,277.000000,100.000000,0.000000,0.000000,5.865046
0.020000,445.784503,257.749344,279.000000,100.000000,0.000000,0.000000,5.869375
0.020000,447.617465,256.949190,281.000000,100.000000,0.000000,0.000000,5.873812
0.020000,449.454002,256.157277,283.000000,100.000000,0.000000,0.000000,5.878358
0.020000,451.294161,255.373821,285.000000,100.000000,0.000000,0.000000,5.883012
0.020000,453.137988,254.599037,287.000000,100.000000,0.000000,0.000000,5.887774
0.020000,454.985526,253.833144,289.000000,100.000000,0.000000,0.000000,5.892645
0.020000,456.836815,253.076358,291.000000,100.000000,0.000000,0.000000,5.897624
0.020000,458.691889,252.328900,293.000000,100.000000,0.000000,0.000000,5.902712
0.020000,460.550781,251.590991,295.000000,100.000000,0.000000,0.000000,5.907907
0.020000,462.413520,250.862849,297.000000,100.000000,0.000000,0.000000,5.913210
0.020000,464.280133,250.144696,299.000000,100.000000,0.000000,0.000000,5.918621
0.020000,466.150642,249.436754,301.000000,100.000000,0.000000,0.000000,5.924139
0.020000,468.025067,248.739243,303.000000,100.000000,0.000000,0.000000,5.929763
0.020000,469.903422,248.052386,305.000000,100.000000,0.000000,0.000000,5.935494
0.020000,471.785717,247.376405,307.000000,100.000000,0.000000,0.000000,5.941331
0.020000,473.671961,246.711521,309.000000,100.000000,0.000000,0.000000,5.947273
0.020000,475.562156,246.057956,311.000000,100.000000,0.000000,0.000000,5.953319
0.020000,477.456303,245.415930,313.000000,100.000000,0.000000,0.000000,5.959470
0.020000,479.354393,244.785665,315.000000,100.000000,0.000000,0.000000,5.965723
0.020000,481.256420,244.167378,317.000000,100.000000,0.000000,0.000000,5.972079
0.020000,483.162368,243.561290,319.000000,100.000000,0.000000,0.000000,5.978536
0.020000,485.072220,242.967616,321.000000,100.000000,0.000000,0.000000,5.985093
0.020000,486.985953,242.386572,323.000000,100.000000,0.000000,0.000000,5.991749
0.020000,488.903540,241.818374,325.000000,100.000000,0.000000,0.000000,5.998503
0.020000,490.824945,241.263233,327.000000,100.000000,0.000000,0.000000,6.005354
0.020000,492.750133,240.721361,329.000000,100.000000,0.000000,0.000000,6.012300
0.020000,494.679064,240.192964,331.000000,100.000000,0.000000,0.000000,6.019339
0.020000,496.611691,239.678247,333.000000,100.000000,0.000000,0.000000,6.026471
0.020000,498.547963,239.177415,335.000000,100.000000,0.000000,0.000000,6.033693
0.020000,500.487824,238.690665,337.000000,100.000000,0.000000,0.000000,6.041004
0.020000,502.431214,238.218195,339.000000,100.000000,0.000000,0.000000,6.048402
0.020000,504.378059,237.760200,341.000000,100.000000,0.000000,0.000000,6.055885
0.020000,506.328296,237.316866,343.000000,100.000000,0.000000,0.000000,6.063450
0.020000,508.281848,236.888379,345.000000,100.000000,0.000000,0.000000,6.071097
0.020000,510.238638,236.474919,347.000000,100.000000,0.000000,0.000000,6.078822
0.020000,512.198579,236.076663,349.000000,100.000000,0.000000,0.000000,6.086623
0.020000,514.161583,235.693781,351.000000,100.000000,0.000000,0.000000,6.094499
0.020000,516.127555,235.326441,353.000000,100.000000,0.000000,0.000000,6.102445
0.020000,518.096397,234.974803,355.000000,100.000000,0.000000,0.000000,6.110461
0.020000,520.068006,234.639023,357.000000,100.000000,0.000000,0.000000,6.118542
0.020000,522.042266,234.319251,359.000000,100.000000,0.000000,0.000000,6.126687
0.020000,524.019076,234.015630,361.000000,100.000000,0.000000,0.000000,6.134892
0.020000,525.998319,233.728297,363.000000,100.000000,0.000000,0.000000,6.143155
0.020000,527.979876,233.457383,365.000000,100.000000,0.000000,0.000000,6.151473
0.020000,529.963625,233.203012,367.000000,100.000000,0.000000,0.000000,6.159843
0.020000,531.949440,232.965301,369.000000,100.000000,0.000000,0.000000,6.168261
0.020000,533.937191,232.744360,371.000000,100.000000,0.000000,0.000000,6.176724
0.020000,535.926745,232.540293,373.000000,100.000000,0.000000,0.000000,6.185230
0.020000,537.917967,232.353195,375.000000,100.000000,0.000000,0.000000,6.193774
