dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,670.005342,563.088473,529.901018,85.303376,-125.626365,-588.235294,4.823332
0.020000,670.182469,561.419278,531.579608,82.555555,-137.391071,-588.235294,4.812932
0.020000,670.337280,559.805382,533.200888,79.572439,-149.155777,-588.235294,4.803152
0.020000,670.471455,558.251952,534.760152,76.354029,-160.920483,-588.235294,4.793984
0.020000,670.586710,556.763840,536.252696,72.900326,-172.685189,-588.235294,4.785420
0.020000,670.684734,555.346121,537.673812,69.211328,-184.449895,-588.235294,4.777454
0.020000,670.767214,554.003700,539.018796,65.287036,-196.214601,-588.235294,4.770078
0.020000,670.835884,552.739803,540.284537,61.287036,-200.000000,-189.269972,4.763279
0.020000,670.892490,551.555412,541.470278,57.287036,-200.000000,0.000000,4.757032
0.020000,670.938666,550.450667,542.576018,53.287036,-200.000000,-0.000000,4.751309
0.020000,670.975898,549.425538,543.601759,49.287036,-200.000000,0.000000,4.746088
0.020000,671.005516,548.480293,544.547500,45.287036,-200.000000,0.000000,4.741348
0.020000,671.028728,547.614832,545.413240,41.287036,-200.000000,0.000000,4.737069
0.020000,671.046608,546.829363,546.198981,37.287036,-200.000000,0.000000,4.733234
0.020000,671.060115,546.123707,546.904722,33.287036,-200.000000,0.000000,4.729829
0.020000,671.070115,545.496439,547.532058,29.446622,-192.020694,398.965323,4.726833
0.020000,671.077376,544.943647,548.084940,25.841502,-180.255988,588.235294,4.724217
0.020000,671.082541,544.460553,548.568071,22.471677,-168.491282,588.235294,4.721948
0.020000,671.086130,544.042481,548.986160,19.337145,-156.726576,588.235294,4.719998
0.020000,671.088555,543.684716,549.343910,16.437908,-144.961870,588.235294,4.718340
0.020000,671.090142,543.382607,549.646029,13.773964,-133.197164,588.235294,4.716946
0.020000,671.091142,543.131440,549.897222,11.345315,-121.432458,588.235294,4.715792
0.020000,671.091743,542.926455,550.102194,9.151960,-109.667752,588.235294,4.714854
0.020000,671.092085,542.762988,550.265653,7.193899,-97.903046,588.235294,4.714107
0.020000,671.092266,542.636336,550.392303,5.471132,-86.138341,588.235294,4.713530
0.020000,671.092353,542.541815,550.486851,3.983660,-74.373635,588.235294,4.713100
0.020000,671.092391,542.474651,550.554003,2.731481,-62.608929,588.235294,4.712795
0.020000,671.092405,542.430166,550.598463,1.714597,-50.844223,588.235294,4.712593
0.020000,671.092408,542.403670,550.624939,0.933006,-39.079517,588.235294,4.712473
0.020000,671.092409,542.390461,550.638137,0.386710,-27.314811,588.235294,4.712413
0.020000,671.092409,542.385833,550.642761,0.075708,-15.550105,588.235294,4.712392
0.020000,671.092409,542.385075,550.643518,0.000000,-3.785399,588.235294,4.712389
0.020000,671.092409,542.385075,550.643518,0.000000,0.000000,189.269972,4.712389
